,Date,Title
187,20210104,제가 에 샀어요 여러분 개물렸습니다
188,20210104,거래일에 만원 올랐다
189,20210104,고지을
190,20210104,조정오나요
191,20210104,그니까
192,20210104,내가 미쳤지 ㅜㅜㅜ 만원일대 다팔았는데
193,20210104,사구싶다
194,20210104,든든하다
195,20210104,이제 좀 쉬
196,20210104,끝났네요 역사상 최고가 원찍고
197,20210104,삼성SDI 가지고 있는분들은 보시길
198,20210104,산이높으면 골이깊다는말알죠
199,20210104,곧 두리대 상승 나올듯
200,20210104,외인들 개인에게 다넘기고 탈출중이네요
201,20210104,전기차 대세불변
202,20210104,서민들은 살수없는 주지
203,20210104, 주 추가매수
204,20210104,조정없이   안착
205,20210104,A
206,20210104,팔면 어디 들어갈 때는 있나요
207,20210104,평단가 층  야호
208,20210104,삼성sdi 이번주 금요일  좋은소식
210,20210104,주도주 장이 상투라도 계속간다
211,20210104,조정없이간다 
212,20210104,분기이내 만원 달성
214,20210104,그래 윗꼬리 달지말
215,20210104,캬오늘종가 맞추기ㅋㅋㅋ
217,20210104,내가 삼성 SDI주주라면
218,20210104,월인가 만원에 주 샀다가
219,20210104,너무 무섭게 오르네요
220,20210104,쌈지돈으로 야금 야금 주식하는 주린이 입니다
221,20210104,이주식 조만간 액면분할 하겠죠
222,20210104,더 담기도전에
224,20210104,백만원 가
225,20210104,지금부터 백만SDI 라 불러주세요
226,20210104,내일은 종합주가 천에 
227,20210104,봤지 대장이 누군지
228,20210104,입성
229,20210104,중국 CATL 시총 조 돌파 삼성SDI 아직 조도 안됩니다 
230,20210104,갭이디에있어요
231,20210104,많이
233,20210104,오늘은 안티 다 받아줍니다
234,20210104,좋아서 그러는데 얼마까지 갈기여
235,20210104,삼디
236,20210104,sk이노베이션은 훨훨 나는데
237,20210104,이백만
239,20210104,비싸서
240,20210104,이런 주식대박
241,20210104,고객사님 앞으로도 무궁한 발전이 있길
242,20210104,내일 갑니다
243,20210104,시장이 과열로 접어들었지만 여전히 매수할 종목은 있습니다
244,20210104,재주는 곰이 부리고 돈은 왕서방이
245,20210104,지려버립니다 저려버려요 손가락 꼬추에묶고 버텨ㅋ
246,20210104,주주님들 이재용 부회장님 탄원서입니다 동학개미들의 힘을한번 보여줍시다
247,20210104,낼 어쩜
248,20210104,만원을 기대해도 된다
249,20210104,하누가 헬조선이라고했나요대한민국짜작작작
250,20210104,샘성sdi
251,20210104,수익줘도 못처먹는 흑우들 왔는가
252,20210104,수고 많이 하시는 박재천 부산 중부 경찰서장님에게
253,20210105,삼성SDI하나기술
254,20210105,테슬라
255,20210105,떡락
256,20210105,주주분들
